exp4_time,exp4_angle,exp4_voltage
1.00674484,0,0
1.007795,0,0
1.00885892,0,0
1.0099434,0,0
1.01103398,0,0
1.01226054,0,0
1.01332696,0,0
1.01442134,0,0
1.01551628,0,0
1.01657452,0,0
1.01766224,0,0
1.01873142,0,0
1.01980106,0,0
1.02090028,0,0
1.02197608,0,0
1.02375678,0,0
1.02555526,0,0
1.02658434,0,0
1.02832482,0,0
1.0293555,0,0
1.0308851,0,0
1.03189594,0,0
1.0336474,0,0
1.03464418,0,0
1.03634482,0,0
1.03735538,0,0
1.03895018,0,0
1.03993096,0,0
1.04171654,0,0
1.04270678,0,0
1.04455154,0,0
1.04635444,0,0
1.04738894,0,0
1.0489323,0,0
1.04996184,0,0
1.0517451,0,0
1.05275036,0,0
1.05456614,0,0
1.05557226,0,0
1.05733902,0,0
1.05890474,0,0
1.05994114,0,0
1.06161948,0,0
1.06265306,0,0
1.06436876,0,0
1.06543736,0,0
1.06704866,0,0
1.06821576,0,0
1.0697717,0,0
1.07082516,0,0
1.07261882,0,0
1.07369728,0,0
1.07542296,0,0
1.07644422,0,0
1.07854294,0,0
1.08030732,0,0
1.08133084,0,0
1.08287486,0,0
1.08389426,0,0
1.08564308,0,0
1.08663592,0,0
1.0883279,0,0
1.08932522,0,0
1.09095636,0,0
1.091952,0,0
1.09368678,0,0
1.0946792,0,0
1.09645304,0,0
1.0983219,0,0
1.09934896,0,0
1.1009477,0,0
1.10194486,0,0
1.10336262,0,0
1.10464736,0,0
1.10667678,0,0
1.10767956,0,0
1.1093906,0,0
1.1110452,0,0
1.1120573,0,0
1.11374956,0,0
1.1147701,0,0
1.11653024,0,0
1.11754678,0,0
1.119314,0,0
1.12045888,0,0
1.12202302,0,0
1.12301632,0,0
1.12480298,0,0
1.12579342,0,0
1.12732752,0,0
1.12840066,0,0
1.12950686,0,0
1.13059372,0,0
1.1316832,0,0
1.13274774,0,0
1.13383314,0,0
1.13490878,0,0
1.13596222,0,0
1.13704578,0,0
1.13825602,0,0
1.13934108,0,0
1.140457,0,0
1.14155564,0,0
1.14262288,0,0
1.14367244,0,0
1.14475306,0,0
1.1458154,0,0
1.14689206,0,0
1.14794892,0,0
1.1489878,0,0
1.15024454,0,0
1.15131806,0,0
1.15242392,0,0
1.15374656,0,0
1.15487604,0,0
1.1560447,0,0
1.15727114,0,0
1.15834634,0,0
1.159437,0,0
1.16056504,0,0
1.16160006,0,0
1.1626619,0,0
1.16369702,0,0
1.16474604,0,0
1.16579384,0,0
1.16681662,0,0
1.16787078,0,0
1.1689056,0,0
1.16994958,0,0
1.17100118,0,0
1.17203076,0,0
1.17324696,0,0
1.17426892,0,0
1.17533982,0,0
1.17639018,0,0
1.17782116,0,0
1.178875,0,0
1.17990096,0,0
1.18099032,0,0
1.18203308,0,0
1.18324256,0,0
1.1842944,0,0
1.18535482,0,0
1.18640512,0,0
1.18746504,0,0
1.18854294,0,0
1.18957736,0,0
1.19066838,0,0
1.191707,0,0
1.19273928,0,0
1.19379026,0,0
1.19482154,0,0
1.19587042,0,0
1.19690382,0,0
1.19792156,0,0
1.19897498,0,0
1.19997704,0,0
1.20121622,0,0
1.2022561,0,0
1.20330696,0,0
1.20436348,0,0
1.20542906,0,0
1.20650532,0,0
1.20753766,0,0
1.2085868,0,0
1.20962086,0,0
1.21072518,0,0
1.21179658,0,0
1.21282914,0,0
1.21387784,0,0
1.21492524,0,0
1.21595076,0,0
1.21701158,0,0
1.21804144,0,0
1.21925948,0,0
1.22033082,0,0
1.22140464,0,0
1.22248056,0,0
1.22381224,0,0
1.22491742,0,0
1.22595658,0,0
1.22700088,0,0
1.2287502,0,0
1.23047964,0,0
1.23204852,0,0
1.23305654,0,0
1.23402072,0,0
1.23567704,0,0
1.23729184,0,0
1.23831158,0,0
1.23983382,0,0
1.24087784,0,0
1.24249222,0,0
1.24352456,0,0
1.24527138,0,0
1.24634738,0,0
1.24789568,0,0
1.24888834,0,0
1.25073952,0,0
1.25176204,0,0
1.25353828,0,0
1.25457312,0,0
1.2562479,0,0
1.2572345,0,0
1.25884448,0,0
1.25985946,0,0
1.26166874,0,0
1.26267296,0,0
1.26434518,0,0
1.26590568,0,0
1.26696366,0,0
1.26865072,0,0
1.26976158,0,0
1.27151778,0,0
1.27253662,0,0
1.2742786,0,0
1.27530584,0,0
1.27687836,0,0
1.27905776,0,0
1.28025384,0,0
1.28179176,0,0
1.28279246,0,0
1.28460614,0,0
1.28569678,0,0
1.28745564,0,0
1.28847928,0,0
1.29025132,0,0
1.29124372,0,0
1.29281764,0,0
1.29378972,0,0
1.29552832,0,0
1.29729536,0,0
1.2984114,0,0
1.300016,0,0
1.3012173,0,0
1.30274822,0,0
1.30377028,0,0
1.3055294,0,0
1.3065536,0,0
1.30805992,0,0
1.30905042,0,0
1.31085812,0,0
1.31185694,0,0
1.31359832,0,0
1.3145879,0,0
1.31631866,0,0
1.31794716,0,0
1.3189783,0,0
1.32066256,0,0
1.3216824,0,0
1.32346582,0,0
1.32450534,0,0
1.32626632,0,0
1.3272733,0,0
1.3287796,0,0
1.32976878,0,0
1.33154142,0,0
1.33254294,0,0
1.33405396,0,0
1.33505408,0,0
1.33678004,0,0
1.33777386,0,0
1.33956322,0,0
1.34133708,0,0
1.34238984,0,0
1.34399468,0,0
1.34527006,0,0
1.3469113,0,0
1.34791214,0,0
1.34965392,0,0
1.35069682,0,0
1.3524269,0,0
1.3534567,0,0
1.35500594,0,0
1.3560057,0,0
1.3577388,0,0
1.35872532,0,0
1.3604728,0,0
1.36224,0,0
1.3633407,0,0
1.36494476,0,0
1.36595986,0,0
1.36757312,0,0
1.3686678,0,0
1.3697585,0,0
1.37084404,0,0
1.37190088,0,0
1.37296018,0,0
1.37399176,0,0
1.3752246,0,0
1.3762855,0,0
1.37771896,0,0
1.37879794,0,0
1.37988964,0,0
1.38098996,0,0
1.38202944,0,0
1.3832615,0,0
1.38431732,0,0
1.38543326,0,0
1.38651224,0,0
1.38759772,0,0
1.38865546,0,0
1.3897007,0,0
1.3908128,0,0
1.39185294,0,0
1.39293458,0,0
1.39399216,0,0
1.39522842,0,0
1.39628424,0,0
1.39733798,0,0
1.39845054,0,0
1.39951268,0,0
1.40063492,0,0
1.40168786,0,0
1.40275682,0,0
1.40381504,0,0
1.40486634,0,0
1.40594554,0,0
1.40699764,0,0
1.4082182,0,0
1.4092755,0,0
1.41043338,0,0
1.41151254,0,0
1.41257018,0,0
1.41444108,0,0
1.41548794,0,0
1.41705988,0,0
1.41803812,0,0
1.41976592,0,0
1.42145782,0,0
1.4225065,0,0
1.42429286,0,0
1.42533432,0,0
1.42689788,0,0
1.42790876,0,0
1.42964712,0,0
1.43069396,0,0
1.43244882,0,0
1.43348166,0,0
1.43504604,0,0
1.43606192,0,0
1.4378419,0,0
1.43882444,0,0
1.44057106,0,0
1.44231138,0,0
1.44332792,0,0
1.44493824,0,0
1.44595486,0,0
1.44763742,0,0
1.44865008,0,0
1.45044766,0,0
1.45148884,0,0
1.45302302,0,0
1.4540531,0,0
1.4559076,0,0
1.45691376,0,0
1.45866236,0,0
1.45965178,0,0
1.4614031,0,0
1.46249954,0,0
1.46355956,0,0
1.4646233,0,0
1.46569726,0,0
1.46674288,0,0
1.4678355,0,0
1.46889424,0,0
1.4699388,0,0
1.47105412,0,0
1.47225432,0,0
1.47335424,0,0
1.47443948,0,0
1.47555248,0,0
1.47766392,0,0
1.47938498,0,0
1.48099672,0,0
1.48203158,0,0
1.4837077,0,0
1.48472398,0,0
1.48649724,0,0
1.48753354,0,0
1.48927478,0,0
1.49034202,0,0
1.49186708,0,0
1.49286572,0,0
1.49462674,0,0
1.49564706,0,0
1.49734022,0,0
1.49831372,0,0
1.49990786,0,0
1.50091596,0,0
1.50267862,0,0
1.50437682,0,0
1.50539194,0,0
1.50695966,0,0
1.5079627,0,0
1.50957886,0,0
1.51071202,0,0
1.51253316,0,0
1.5135358,0,0
1.51527456,0,0
1.51625712,0,0
1.51777354,0,0
1.51877564,0,0
1.5205535,0,0
1.5215379,0,0
1.52305092,0,0
1.52427636,0,0
1.52586882,0,0
1.52683954,0,0
1.52856354,0,0
1.52954632,0,0
1.53122838,0,0
1.53205586,0,0
1.53378842,0,0
1.5347416,0,0
1.53642766,0,0
1.53739072,0,0
1.5389635,0,0
1.5399206,0,0
1.54168592,0,0
1.54333984,0,0
1.5444392,0,0
1.5462164,0,0
1.5472191,0,0
1.54865732,0,0
1.54969828,0,0
1.5508379,0,0
1.55187716,0,0
1.55290722,0,0
1.55396006,0,0
1.55545334,0,0
1.55663588,0,0
1.55767416,0,0
1.5587309,0,0
1.5597609,0,0
1.56088382,0,0
1.56191344,0,0
1.56294392,0,0
1.56399732,0,0
1.56502954,0,0
1.56624092,0,0
1.56727358,0,0
1.56831254,0,0
1.56938792,0,0
1.57049466,0,0
1.57157502,0,0
1.5726228,0,0
1.5736804,0,0
1.57472718,0,0
1.57576936,0,0
1.57682378,0,0
1.57835312,0,0
1.57944992,0,0
1.58054538,0,0
1.5816221,0,0
1.58265984,0,0
1.58367876,0,0
1.58473518,0,0
1.5857719,0,0
1.58683504,0,0
1.58787736,0,0
1.5889191,0,0
1.58998156,0,0
1.5910307,0,0
1.59222922,0,0
1.59326372,0,0
1.59432524,0,0
1.59538792,0,0
1.59644366,0,0
1.59752248,0,0
1.59855388,0,0
1.59960908,0,0
1.60068158,0,0
1.6017148,0,0
1.6027689,0,0
1.60379092,0,0
1.60484562,0,0
1.6058834,0,0
1.60691284,0,0
1.60796118,0,0
1.60899316,0,0
1.61004336,0,0
1.61128004,0,0
1.61233654,0,0
1.61338808,0,0
1.61444234,0,0
1.61552536,0,0
1.61728766,0,0
1.6188806,0,0
1.61985374,0,0
1.62155008,0,0
1.62253598,0,0
1.62404794,0,0
1.62501544,0,0
1.62672392,0,0
1.62767594,0,0
1.62939718,0,0
1.63096176,0,0
1.6319482,0,0
1.6329016,0,0
1.63462256,0,0
1.63638488,0,0
1.63741856,0,0
1.6389833,0,0
1.6399632,0,0
1.6418461,0,0
1.64284294,0,0
1.64459098,0,0
1.64559826,0,0
1.64727102,0,0
1.64830532,0,0
1.6499321,0,0
1.65097032,0,0
1.6526745,0,0
1.65364318,0,0
1.65534988,0,0
1.65691878,0,0
1.65801342,0,0
1.65982704,0,0
1.66088984,0,0
1.66258584,0,0
1.66358368,0,0
1.6653364,0,0
1.66636186,0,0
1.66788224,0,0
1.66888242,0,0
1.6706575,0,0
1.67164708,0,0
1.67339492,0,0
1.6750422,0,0
1.67621938,0,0
1.67705194,0,0
1.679257,0,0
1.68081262,0,0
1.68180532,0,0
1.68354582,0,0
1.68455432,0,0
1.68624578,0,0
