Sample,X(ms) [18.06.2017 17:26:23 699 UTC],"M_beam_angle"[%MD24],"M_beam_angular_velocity"[%MD48],"M_beam_PWM_output"[%MW22]
207,1684.986100,0.172971397638321,0,-7
208,1691.861980,0.172971397638321,0,-7
209,1698.822880,0.172971397638321,0,-7
210,1705.999960,0.172971397638321,0,-7
211,1712.927160,0.172971397638321,0,-7
212,1719.818760,0.172971397638321,0,-7
213,1726.981060,0.172971397638321,0,-7
214,1733.917700,0.172971397638321,0,-7
215,1742.340540,0.172971397638321,0,-7
216,1750.760420,0.172971397638321,0,-7
217,1759.942200,0.172971397638321,0,-7
218,1768.662340,0.172971397638321,0,-7
219,1777.987660,0.172971397638321,0,-7
220,1786.557140,0.172971397638321,0,-7
221,1793.481720,0.172971397638321,0,-7
222,1800.610120,0.172971397638321,0,-7
223,1807.585100,0.172971397638321,0,-7
224,1814.513000,0.172971397638321,0,-7
225,1821.600580,0.172971397638321,0,-7
226,1828.516300,0.172971397638321,0,-7
227,1835.411560,0.172971397638321,0,-7
228,1842.728000,0.172971397638321,0,-7
229,1849.685940,0.172971397638321,0,-7
