time,distance_left,distance_right
7.36492168,644,419
7.36602408,644,419
7.36776866,644,419
7.36896172,644,419
7.3701489,644,419
7.3714644,644,419
7.37267356,663,465
7.3738336,663,465
7.37501002,663,465
7.37615482,663,465
7.37750466,663,465
7.3787132,663,465
7.3798727,663,465
7.38102184,663,465
7.3823534,663,465
7.38354498,690,506
7.38472526,690,506
7.38586256,690,506
7.38699908,690,506
7.38817796,690,506
7.3895381,690,506
7.3907317,690,506
7.39188634,690,506
7.39305534,720,526
7.39435516,720,526
7.3955714,720,526
7.39672418,720,526
7.39789014,720,526
7.39907448,720,526
7.40039586,720,526
7.4019575,720,526
7.40315018,735,501
7.40447042,735,501
7.40566418,735,501
7.406814,735,501
7.40799012,735,501
7.4091848,735,501
7.41059374,735,501
7.41174598,735,501
7.4129246,742,438
7.41407362,742,438
7.41540368,742,438
7.41659418,742,438
7.41774056,742,438
7.418935,742,438
7.42007076,742,438
7.4219712,742,438
7.42373408,763,407
7.42485762,763,407
7.42671162,763,407
7.42783834,763,407
7.42967032,763,407
7.43145076,763,407
7.43265758,763,407
7.43450164,757,374
7.43563634,757,374
7.43742742,757,374
7.43915286,757,374
7.44042716,757,374
7.44211158,757,374
7.4433715,736,340
7.44505546,736,340
7.44695242,736,340
7.44808054,736,340
7.44993224,736,340
7.45105288,736,340
7.45289496,675,358
7.45397828,675,358
7.45576084,675,358
7.45761358,675,358
7.45875672,675,358
7.4606174,675,358
7.46172728,675,358
7.46354542,645,417
7.46546176,645,417
7.46667824,645,417
7.46852998,645,417
7.46965848,645,417
7.47145864,645,417
7.47265824,645,417
7.47381738,680,464
7.47498664,680,464
7.47613308,680,464
7.47746308,680,464
7.47867562,680,464
7.47982882,680,464
7.48100372,680,464
7.48215,680,464
7.48412856,715,505
7.48592182,715,505
7.48701974,715,505
7.48883486,715,505
7.48994242,715,505
7.49177506,715,505
7.4928659,733,491
7.4946795,733,491
7.49654412,733,491
7.49766714,733,491
7.49946358,733,491
7.50060038,733,491
7.5027713,741,399
7.50461062,741,399
7.5057294,741,399
7.50750844,741,399
7.509445,741,399
7.51067334,741,399
7.51246532,741,399
7.51360288,712,353
7.5154585,712,353
7.51693648,712,353
7.51849214,712,353
7.52044448,712,353
7.52214054,712,353
7.52344572,646,364
7.52510784,646,364
7.52635864,646,364
7.5279761,646,364
7.52912634,646,364
7.53097244,646,364
7.53276788,646,364
7.53387088,630,353
7.53576796,630,353
7.53693474,630,353
7.5387809,630,353
7.54061566,630,353
7.54177182,630,353
7.5429221,639,364
7.54406254,639,364
7.54538958,639,364
7.54658126,639,364
7.54776124,639,364
7.5489398,639,364
7.5500954,639,364
7.55140234,639,364
7.55258394,639,364
7.55374408,643,420
7.5548864,643,420
7.55606374,643,420
7.55737322,643,420
7.55861624,643,420
7.5597749,643,420
7.56098698,643,420
7.56284074,663,466
7.56465176,663,466
7.56654222,663,466
7.56766924,663,466
7.56946878,663,466
7.57059874,663,466
7.57244294,663,466
7.57413112,689,488
7.57538636,689,488
7.5770469,689,488
7.57814934,689,488
7.58007,689,488
7.58192124,689,488
7.58302142,720,483
7.58480394,720,483
7.58590576,720,483
7.58776496,720,483
7.58888716,720,483
7.59069284,720,483
7.59256622,720,483
7.59369152,735,412
7.59547386,735,412
7.59659792,735,412
7.59844676,735,412
7.6001551,735,412
7.60253324,735,412
7.60369056,725,325
7.60555966,725,325
7.60667978,725,325
7.6084526,725,325
7.60957374,725,325
7.61156892,725,325
7.61346716,687,299
7.61459996,687,299
7.61619002,687,299
7.61743408,687,299
7.61914872,687,299
7.6209248,687,299
7.62211532,687,299
7.62395188,633,320
7.62503816,633,320
7.62685714,633,320
7.62865268,633,320
7.62981906,633,320
7.63175012,633,320
7.63292214,607,381
7.63472406,607,381
7.63654172,607,381
7.6376791,607,381
7.63960684,607,381
7.64071804,607,381
7.64251814,607,381
7.64437018,627,446
7.64551238,627,446
7.64715322,627,446
7.6484418,627,446
7.65009862,627,446
7.65191226,627,446
7.65308378,672,496
7.6549449,672,496
7.6560505,672,496
7.657915,672,496
7.65905164,672,496
7.66084668,672,496
7.66271204,672,496
7.66381584,711,521
7.6656447,711,521
7.66675264,711,521
7.66859704,711,521
7.67049,711,521
7.67162756,711,521
7.67339834,730,499
7.67452668,730,499
7.6761837,730,499
7.67809826,730,499
7.67940102,730,499
7.68101388,730,499
7.68211382,730,499
7.68373714,740,454
7.68511036,740,454
7.68700692,740,454
7.68888886,740,454
7.68999768,740,454
7.69181884,740,454
7.69356998,745,432
7.6947058,745,432
7.69659424,745,432
7.69770728,745,432
7.69950708,745,432
7.70168142,745,432
7.70282826,748,386
7.70469916,748,386
7.70654566,748,386
7.70768852,748,386
7.70960912,748,386
7.71076158,748,386
7.7125496,748,386
7.71439956,732,364
7.71554844,732,364
7.7174164,732,364
7.7185756,732,364
7.7201917,732,364
7.72202134,732,364
7.72316984,690,403
7.7250333,690,403
7.72613654,690,403
7.72795918,690,403
7.72908628,690,403
7.7308729,690,403
7.7327,690,403
7.73381352,669,457
7.73568298,669,457
7.7368063,669,457
7.73864562,669,457
7.7405382,669,457
7.74166612,669,457
7.74342728,692,502
7.74454892,692,502
7.7461735,692,502
7.74799958,692,502
7.74917662,692,502
7.7510278,692,502
7.75212904,692,502
7.75388582,721,541
7.75504294,721,541
7.75638072,721,541
7.75755814,721,541
7.75877308,721,541
7.75992164,721,541
7.76109458,721,541
7.76247374,721,541
7.7636896,753,509
7.76482914,753,509
7.7660409,753,509
7.76718484,753,509
7.76856186,753,509
7.76971366,753,509
7.77090082,753,509
7.77204688,753,509
7.77335886,768,442
7.77454888,768,442
7.77572984,768,442
7.77687804,768,442
7.77802692,768,442
7.77994256,768,442
7.78179768,768,442
7.7829136,759,425
7.78475672,759,425
7.78583836,759,425
7.78764596,759,425
7.7895126,759,425
7.79065274,759,425
7.79248772,759,425
7.79361526,721,451
7.79538768,721,451
7.79707098,721,451
7.79848006,721,451
7.800166,721,451
7.8024725,721,451
7.80363082,701,464
7.80546012,701,464
7.80659842,701,464
7.80845526,701,464
7.8101574,701,464
7.81143998,701,464
7.813088,701,464
7.81416744,692,488
7.8159831,692,488
7.81707924,692,488
7.81901072,692,488
7.82092862,692,488
7.8220379,692,488
7.82378254,704,517
7.8249497,704,517
7.82612546,704,517
7.8274301,704,517
7.82896678,704,517
7.83013512,704,517
7.83171456,704,517
7.8329389,710,531
7.83435968,710,531
7.8355798,710,531
7.83674786,710,531
7.83791062,710,531
7.83913446,710,531
7.84044154,710,531
7.84163742,710,531
7.84278674,730,521
7.84395964,730,521
7.8451176,730,521
7.84658022,730,521
7.84773574,730,521
7.84893522,730,521
7.85055324,730,521
7.85174722,730,521
7.85291798,740,499
7.85409492,740,499
7.85539948,740,499
7.85660396,740,499
7.8577609,740,499
7.85897796,740,499
7.86013016,740,499
7.86149832,740,499
7.86267556,745,437
7.86384974,745,437
7.86499824,745,437
7.86614736,745,437
7.86754488,745,437
7.86874458,745,437
7.86991672,745,437
7.87105932,745,437
7.87238974,745,437
7.87357146,730,389
7.87475264,730,389
7.87589016,730,389
7.87705764,730,389
7.87838016,730,389
7.87959434,730,389
7.88076236,730,389
7.88192656,730,389
7.88308412,706,365
7.88441932,706,365
7.88560472,706,365
7.88675844,706,365
7.88793458,706,365
7.88909894,706,365
7.89041972,706,365
7.89159594,706,365
7.89278268,677,302
7.89394072,677,302
7.89512168,677,302
7.89643262,677,302
7.8976323,677,302
7.89882642,677,302
7.8999972,677,302
7.90114596,677,302
7.9028314,663,287
7.90474276,663,287
7.90654302,663,287
7.90857498,663,287
7.90972572,663,287
7.9114913,663,287
7.91262312,663,287
7.91440208,672,348
7.9160782,672,348
7.9173464,672,348
7.9190091,672,348
7.92011218,672,348
7.921948,672,348
7.9230357,694,430
7.92481618,694,430
7.92667338,694,430
7.92777854,694,430
7.92967132,694,430
7.93079344,694,430
7.93260838,694,430
7.93449554,722,470
7.93563234,722,470
7.93741956,722,470
7.93859478,722,470
7.94043338,722,470
7.94215562,722,470
7.9434728,736,491
7.94512538,736,491
7.94647724,736,491
7.94818416,736,491
7.95003672,736,491
7.95115546,736,491
7.9529672,736,491
7.95405284,743,518
7.9559383,743,518
7.95782492,743,518
7.95895572,743,518
7.96084242,743,518
